403, output4.c, 6827, main
417, output4.c, 6942, portable_chars_only
432, output4.c, 7027, validate_file_name
435, output4.c, 7081, validate_file_name
439, output4.c, 7127, validate_file_name
422, output4.c, 6960, component_start
443, output4.c, 7183, validate_file_name
426, output4.c, 6976, component_len
448, output4.c, 7266, validate_file_name
422, output4.c, 6960, component_start
449, output4.c, 7270, validate_file_name
459, output4.c, 7279, validate_file_name
405, output4.c, 6855, main
