,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,,
3956,"frozenset({'call_depth_max_neg', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg', 'global_nesting_depth_max_neg'})",frozenset({'KLEE_data'}),0.516666667,0.325,0.208333333,0.403225806,1.240694789,0.040416667,1.131081081,,
2796,"frozenset({'global_nesting_depth_median', 'trace_length_median_neg', 'call_depth_max_neg', 'global_nesting_depth_max_neg'})",frozenset({'KLEE_data'}),0.516666667,0.325,0.208333333,0.403225806,1.240694789,0.040416667,1.131081081,,
4144,"frozenset({'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg', 'global_nesting_depth_max_neg'})",frozenset({'KLEE_data'}),0.516666667,0.325,0.208333333,0.403225806,1.240694789,0.040416667,1.131081081,,
533,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg'})",frozenset({'KLEE_data'}),0.516666667,0.325,0.208333333,0.403225806,1.240694789,0.040416667,1.131081081,,
467,"frozenset({'trace_length_max_neg', 'global_nesting_depth_max_neg'})",frozenset({'KLEE_data'}),0.516666667,0.325,0.208333333,0.403225806,1.240694789,0.040416667,1.131081081,,
76,frozenset({'global_nesting_depth_max_neg'}),frozenset({'KLEE_data'}),0.558333333,0.325,0.216666667,0.388059701,1.194029851,0.035208333,1.10304878,,
484,"frozenset({'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
2735,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1592,"frozenset({'call_depth_median_neg', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1606,"frozenset({'call_depth_median_neg', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
502,"frozenset({'call_depth_median_neg', 'trace_length_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
496,"frozenset({'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1578,"frozenset({'trace_length_max_neg', 'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1676,"frozenset({'call_depth_median_neg', 'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
550,"frozenset({'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
2885,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
377,"frozenset({'global_nesting_depth_median', 'trace_length_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
431,"frozenset({'global_nesting_depth_median', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
2675,"frozenset({'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
3035,"frozenset({'call_depth_median_neg', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
2705,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1312,"frozenset({'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1466,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1438,"frozenset({'global_nesting_depth_median', 'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
562,"frozenset({'call_depth_median_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
3831,"frozenset({'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1326,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'trace_length_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
85,frozenset({'trace_length_median_neg'}),frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
1284,"frozenset({'global_nesting_depth_median', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
66,frozenset({'trace_length_max_neg'}),frozenset({'KLEE_data'}),0.9,0.325,0.316666667,0.351851852,1.082621083,0.024166667,1.041428571,,
419,"frozenset({'global_nesting_depth_median', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
87,frozenset({'call_depth_median_neg'}),frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
53,frozenset({'global_nesting_depth_median'}),frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
437,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
556,"frozenset({'call_depth_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
1452,"frozenset({'global_nesting_depth_median', 'call_depth_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
81,frozenset({'call_depth_max_neg'}),frozenset({'KLEE_data'}),0.966666667,0.325,0.325,0.336206897,1.034482759,0.010833333,1.016883117,,
4017,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
3335,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_max_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
283,"frozenset({'global_nesting_depth_max', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
253,"frozenset({'global_nesting_depth_max', 'trace_length_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
3273,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
3397,"frozenset({'global_nesting_depth_max', 'global_nesting_depth_median', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
3459,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'global_nesting_depth_median', 'trace_length_median_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
3521,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
959,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2256,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_median_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2406,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2136,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_max_neg', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
1015,"frozenset({'global_nesting_depth_max', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
1043,"frozenset({'global_nesting_depth_max', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
1057,"frozenset({'call_depth_median_neg', 'trace_length_max_neg', 'global_nesting_depth_max'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
1085,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
1113,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
889,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2046,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2376,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2106,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2196,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2316,"frozenset({'global_nesting_depth_max', 'trace_length_max_neg', 'trace_length_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
2346,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max', 'trace_length_max_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.383333333,0.325,0.108333333,0.282608696,0.869565217,-0.01625,0.940909091,,
229,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
2226,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_median_neg', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
931,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
973,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_median_neg'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
1099,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
271,"frozenset({'global_nesting_depth_max', 'call_depth_max_neg'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
289,"frozenset({'call_depth_median_neg', 'global_nesting_depth_max'})",frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
26,frozenset({'global_nesting_depth_max'}),frozenset({'KLEE_data'}),0.441666667,0.325,0.108333333,0.245283019,0.754716981,-0.035208333,0.894375,,
