,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1354,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.11666666666666667,0.475,0.058333333333333334,0.5,1.0526315789473684,0.0029166666666666716,1.05
272,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max'})",frozenset({'AFL_data'}),0.20833333333333334,0.475,0.1,0.48,1.0105263157894737,0.0010416666666666768,1.0096153846153846
200,"frozenset({'trace_length_max', 'global_nesting_depth_median'})",frozenset({'AFL_data'}),0.15833333333333333,0.475,0.075,0.4736842105263158,0.9972299168975071,-0.00020833333333332427,0.9975
290,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max'})",frozenset({'AFL_data'}),0.10833333333333334,0.475,0.05,0.46153846153846156,0.9716599190283401,-0.0014583333333333323,0.9750000000000001
85,frozenset({'global_nesting_depth_max_neg'}),frozenset({'AFL_data'}),0.2,0.475,0.09166666666666666,0.45833333333333326,0.9649122807017543,-0.003333333333333341,0.9692307692307691
78,frozenset({'trace_length_max_neg'}),frozenset({'AFL_data'}),0.49166666666666664,0.475,0.21666666666666667,0.44067796610169496,0.9277430865298841,-0.016874999999999973,0.9386363636363637
97,frozenset({'trace_length_median_neg'}),frozenset({'AFL_data'}),0.49166666666666664,0.475,0.21666666666666667,0.44067796610169496,0.9277430865298841,-0.016874999999999973,0.9386363636363637
474,"frozenset({'trace_length_median_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.4583333333333333,0.475,0.2,0.4363636363636364,0.9186602870813398,-0.017708333333333298,0.9314516129032259
58,frozenset({'global_nesting_depth_median'}),frozenset({'AFL_data'}),0.24166666666666667,0.475,0.1,0.41379310344827586,0.8711433756805808,-0.014791666666666661,0.8955882352941176
498,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max_neg'})",frozenset({'AFL_data'}),0.14166666666666666,0.475,0.058333333333333334,0.411764705882353,0.86687306501548,-0.008958333333333332,0.8925000000000002
837,"frozenset({'trace_length_max', 'trace_length_median', 'call_depth_max_neg'})",frozenset({'AFL_data'}),0.175,0.475,0.058333333333333334,0.33333333333333337,0.7017543859649124,-0.024791666666666656,0.7875000000000001
217,"frozenset({'trace_length_max', 'call_depth_max_neg'})",frozenset({'AFL_data'}),0.175,0.475,0.058333333333333334,0.33333333333333337,0.7017543859649124,-0.024791666666666656,0.7875000000000001
391,"frozenset({'call_depth_max_neg', 'trace_length_median'})",frozenset({'AFL_data'}),0.175,0.475,0.058333333333333334,0.33333333333333337,0.7017543859649124,-0.024791666666666656,0.7875000000000001
92,frozenset({'call_depth_max_neg'}),frozenset({'AFL_data'}),0.4666666666666667,0.475,0.15,0.3214285714285714,0.6766917293233082,-0.07166666666666666,0.7736842105263158
528,"frozenset({'call_depth_max_neg', 'trace_length_median_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.09166666666666666,0.3142857142857142,0.6616541353383457,-0.046875000000000014,0.765625
462,"frozenset({'call_depth_max_neg', 'trace_length_max_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.09166666666666666,0.3142857142857142,0.6616541353383457,-0.046875000000000014,0.765625
1283,"frozenset({'call_depth_max_neg', 'trace_length_max_neg', 'trace_length_median_neg'})",frozenset({'AFL_data'}),0.2916666666666667,0.475,0.09166666666666666,0.3142857142857142,0.6616541353383457,-0.046875000000000014,0.765625
