462, output4.c, 6908, main
463, output4.c, 6916, main
470, output4.c, 6959, main
473, output4.c, 6981, main
400, output4.c, 6119, chmodat
424, output4.c, 6554, process_file
427, output4.c, 6571, process_file
428, output4.c, 6579, process_file
433, output4.c, 6628, process_file
437, output4.c, 6637, process_file
442, output4.c, 6676, process_files
444, output4.c, 6690, process_files
